entity,internal_id,embedding_source,has_kg_relation,embedding_dimension
CID73442743,864,missing_zero,False,128
CID90442348,865,missing_zero,False,128
CID24770514,866,trained,True,128
CID121271792,867,missing_zero,False,128
CID10366136,868,missing_zero,False,128
CID53396311,869,trained,True,128
CID9956119,870,missing_zero,False,128
CID11646823,871,trained,True,128
CID24756910,872,missing_zero,False,128
CID54575456,873,trained,True,128
CID6918386,874,missing_zero,False,128
CID24748573,875,missing_zero,False,128
CID25257557,876,missing_zero,False,128
CID44545852,877,missing_zero,False,128
CID6420138,878,missing_zero,False,128
CID67533,879,trained,True,128
CID25062766,880,missing_zero,False,128
CID42623951,881,trained,True,128
CID9854073,882,trained,True,128
CID25102847,883,trained,True,128
CID5281787,884,missing_zero,False,128
CID2519,885,trained,True,128
CID6241,886,trained,True,128
CID5283731,887,trained,True,128
CID5280453,888,trained,True,128
CID135430945,889,trained,True,128
CID62859,890,trained,True,128
CID11849514,891,trained,True,128
CID9882793,892,trained,True,128
CID644274,893,trained,True,128
CID2536,894,missing_zero,False,128
CID5284360,895,missing_zero,False,128
CID24360,896,trained,True,128
CID34458,897,trained,True,128
CID24812758,898,trained,True,128
CID2541,899,missing_zero,False,128
CID2540,900,trained,True,128
CID156414,901,trained,True,128
CID13789,902,trained,True,128
CID5944,903,trained,True,128
CID60953,904,trained,True,128
CID60953,905,trained,True,128
CID1548943,906,trained,True,128
CID44093,907,trained,True,128
CID5831,908,trained,True,128
CID135403805,909,missing_zero,False,128
CID2554,910,trained,True,128
CID20933,911,trained,True,128
CID636402,912,trained,True,128
CID34359,913,trained,True,128
CID31072,914,trained,True,128
CID10339178,915,trained,True,128
CID108144,916,missing_zero,False,128
CID11345983,917,missing_zero,False,128
CID11556711,918,trained,True,128
CID121396,919,trained,True,128
CID2576,920,trained,True,128
CID2577,921,trained,True,128
CID2578,922,trained,True,128
CID65709,923,missing_zero,False,128
CID2581,924,trained,True,128
CID2585,925,trained,True,128
CID2882155,926,missing_zero,False,128
CID6850808,927,trained,True,128
CID5458190,928,missing_zero,False,128
CID10365033,929,missing_zero,False,128
CID135473382,930,trained,True,128
CID11848225,931,missing_zero,False,128
CID9933475,932,trained,True,128
CID6915944,933,trained,True,128
CID6437877,934,missing_zero,False,128
CID9570757,935,missing_zero,False,128
CID44187,936,trained,True,128
CID23663974,937,trained,True,128
CID9830519,938,missing_zero,False,128
CID6328657,939,trained,True,128
CID9937686,940,trained,True,128
CID9937686,941,trained,True,128
CID122724,942,missing_zero,False,128
CID2662,943,trained,True,128
CID27447,944,trained,True,128
CID6436208,945,trained,True,128
CID10206,946,missing_zero,False,128
CID44595079,947,missing_zero,False,128
CID57379345,948,trained,True,128
CID446156,949,trained,True,128
CID55182,950,missing_zero,False,128
CID31239,951,missing_zero,False,128
CID25137844,952,trained,True,128
CID11488110,953,missing_zero,False,128
CID2703,954,missing_zero,False,128
CID72311,955,missing_zero,False,128
CID10133,956,trained,True,128
CID9800555,957,missing_zero,False,128
CID2708,958,trained,True,128
CID5959,959,trained,True,128
CID443382,960,missing_zero,False,128
CID2717,961,trained,True,128
CID3035850,962,trained,True,128
CID1794427,963,trained,True,128
CID2719,964,trained,True,128
CID2720,965,trained,True,128
CID2722,966,trained,True,128
CID7697,967,missing_zero,False,128
CID5281068,968,trained,True,128
CID6240,969,trained,True,128
CID2727,970,trained,True,128
CID667467,971,trained,True,128
CID6301,972,missing_zero,False,128
CID2733,973,trained,True,128
CID221493,974,trained,True,128
CID6209,975,trained,True,128
CID2741,976,trained,True,128
CID5281607,977,missing_zero,False,128
CID10208,978,trained,True,128
CID2749,979,trained,True,128
CID38911,980,missing_zero,False,128
CID6435415,981,trained,True,128
CID56329,982,trained,True,128
CID176873,983,trained,True,128
CID136257953,984,missing_zero,False,128
CID5282138,985,trained,True,128
CID151170,986,trained,True,128
CID2754,987,trained,True,128
CID2756,988,trained,True,128
CID156419,989,trained,True,128
CID156418,990,trained,True,128
CID156418,991,trained,True,128
CID9808022,992,missing_zero,False,128
CID101744,993,trained,True,128
CID8593,994,trained,True,128
CID5282458,995,missing_zero,False,128
CID2762,996,trained,True,128
CID2763,997,trained,True,128
CID2764,998,trained,True,128
CID6422124,999,trained,True,128
CID6917698,1000,trained,True,128
CID62886,1001,trained,True,128
CID5460033,1002,trained,True,128
,1003,missing_zero,False,128
CID2771,1004,trained,True,128
CID77995,1005,missing_zero,False,128
CID53340426,1006,trained,True,128
CID9600409,1007,missing_zero,False,128
CID20279,1008,trained,True,128
CID84029,1009,trained,True,128
CID5281069,1010,trained,True,128
CID153994,1011,trained,True,128
CID73115,1012,trained,True,128
CID446598,1013,missing_zero,False,128
CID16051951,1014,missing_zero,False,128
CID16052038,1015,trained,True,128
CID2787,1016,trained,True,128
CID32798,1017,trained,True,128
CID71386,1018,trained,True,128
CID119182,1019,trained,True,128
CID2794,1020,trained,True,128
CID2796,1021,trained,True,128
CID2797,1022,missing_zero,False,128
CID60974,1023,trained,True,128
CID2800,1024,trained,True,128
CID60974,1025,trained,True,128
CID68539,1026,trained,True,128
CID60606,1027,trained,True,128
CID21784,1028,trained,True,128
CID43231,1029,missing_zero,False,128
CID23683671,1030,trained,True,128
CID2812,1031,trained,True,128
CID23675320,1032,missing_zero,False,128
CID16222096,1033,trained,True,128
CID16222097,1034,trained,True,128
CID5281915,1035,missing_zero,False,128
CID6167,1036,trained,True,128
CID5311194,1037,trained,True,128
CID950368,1038,trained,True,128
CID135565596,1039,missing_zero,False,128
CID5745,1040,trained,True,128
CID66249,1041,missing_zero,False,128
CID5281437,1042,trained,True,128
CID44143370,1043,missing_zero,False,128
CID323,1044,trained,True,128
CID447371,1045,trained,True,128
CID10366136,1046,missing_zero,False,128
CID11626560,1047,trained,True,128
CID2882,1048,trained,True,128
CID160254,1049,trained,True,128
CID11057,1050,trained,True,128
CID21585658,1051,trained,True,128
CID5281321,1052,missing_zero,False,128
CID969516,1053,trained,True,128
CID969516,1054,trained,True,128
CID14240392,1055,trained,True,128
CID9907323,1056,trained,True,128
CID9907323,1057,trained,True,128
CID5287620,1058,trained,True,128
CID7533,1059,trained,True,128
CID2893,1060,trained,True,128
CID25050,1061,missing_zero,False,128
CID9049,1062,trained,True,128
CID6197,1063,missing_zero,False,128
CID442972,1064,missing_zero,False,128
CID2907,1065,trained,True,128
CID5284373,1066,trained,True,128
CID5284373,1067,trained,True,128
CID260439,1068,missing_zero,False,128
CID5748293,1069,trained,True,128
CID9880,1070,trained,True,128
CID47866,1071,trained,True,128
CID9082,1072,trained,True,128
CID6253,1073,trained,True,128
CID6252,1074,trained,True,128
CID6175,1075,trained,True,128
CID10235,1076,trained,True,128
CID6234,1077,trained,True,128
CID6251,1078,missing_zero,False,128
CID6613,1079,trained,True,128
CID44462760,1080,trained,True,128
CID25154714,1081,trained,True,128
CID11285588,1082,missing_zero,False,128
CID11442891,1083,missing_zero,False,128
CID214347,1084,trained,True,128
CID5311272,1085,trained,True,128
CID44543605,1086,trained,True,128
CID25066467,1087,trained,True,128
CID25066467,1088,trained,True,128
CID11222830,1089,trained,True,128
CID1461,1090,trained,True,128
CID11358077,1091,trained,True,128
CID90045,1092,trained,True,128
CID5970,1093,missing_zero,False,128
CID123964,1094,trained,True,128
CID54726191,1095,trained,True,128
CID135985126,1096,missing_zero,False,128
CID51066577,1097,trained,True,128
CID216210,1098,trained,True,128
CID135565674,1099,trained,True,128
CID44462760,1100,trained,True,128
CID135398738,1101,trained,True,128
CID6445533,1102,missing_zero,False,128
CID25154713,1103,trained,True,128
CID11511120,1104,trained,True,128
CID11977753,1105,trained,True,128
CID5281708,1106,trained,True,128
CID107971,1107,trained,True,128
CID6918540,1108,missing_zero,False,128
CID15331,1109,trained,True,128
CID24780598,1110,missing_zero,False,128
CID6914273,1111,trained,True,128
CID11442891,1112,missing_zero,False,128
CID9887712,1113,trained,True,128
CID5280569,1114,trained,True,128
CID6914657,1115,trained,True,128
CID71352,1116,trained,True,128
CID91617630,1117,trained,True,128
CID21585658,1118,trained,True,128
CID444030,1119,missing_zero,False,128
CID67171867,1120,missing_zero,False,128
CID213039,1121,missing_zero,False,128
CID23725083,1122,missing_zero,False,128
CID3062316,1123,trained,True,128
CID30323,1124,trained,True,128
CID62770,1125,trained,True,128
CID676352,1126,trained,True,128
CID3032474,1127,missing_zero,False,128
CID10921,1128,trained,True,128
CID59422203,1129,missing_zero,False,128
CID451668,1130,trained,True,128
CID29112,1131,missing_zero,False,128
CID25117126,1132,missing_zero,False,128
CID214348,1133,trained,True,128
CID189821,1134,trained,True,128
CID11222830,1135,trained,True,128
CID107935,1136,trained,True,128
CID220401,1137,missing_zero,False,128
CID11745519,1138,trained,True,128
CID46834118,1139,missing_zero,False,128
CID9819382,1140,missing_zero,False,128
CID124087,1141,trained,True,128
CID5311066,1142,trained,True,128
CID11876263,1143,trained,True,128
CID125017,1144,trained,True,128
CID6918664,1145,trained,True,128
CID56031,1146,missing_zero,False,128
CID5743,1147,trained,True,128
CID107778,1148,missing_zero,False,128
CID33036,1149,missing_zero,False,128
CID60196361,1150,trained,True,128
CID9578005,1151,missing_zero,False,128
CID5311068,1152,trained,True,128
CID71384,1153,trained,True,128
CID6918223,1154,missing_zero,False,128
CID5360696,1155,trained,True,128
CID26248,1156,missing_zero,False,128
CID3019,1157,trained,True,128
CID3023,1158,trained,True,128
CID3038,1159,trained,True,128
CID456389,1160,trained,True,128
CID115087,1161,trained,True,128
CID5018304,1162,trained,True,128
CID68871,1163,missing_zero,False,128
CID23667628,1164,trained,True,128
CID441344,1165,trained,True,128
CID135398739,1166,trained,True,128
CID667476,1167,trained,True,128
CID68861,1168,trained,True,128
CID3052,1169,trained,True,128
CID448537,1170,trained,True,128
CID441207,1171,trained,True,128
CID2724385,1172,trained,True,128
CID3000518,1173,missing_zero,False,128
CID10531,1174,trained,True,128
CID161557,1175,trained,True,128
CID439533,1176,trained,True,128
CID3071,1177,missing_zero,False,128
CID39186,1178,trained,True,128
CID62920,1179,trained,True,128
CID62920,1180,trained,True,128
CID65625,1181,missing_zero,False,128
CID637568,1182,trained,True,128
CID46926350,1183,missing_zero,False,128
CID46926350,1184,missing_zero,False,128
CID119245,1185,missing_zero,False,128
CID5281613,1186,trained,True,128
CID10830,1187,trained,True,128
CID8980,1188,trained,True,128
CID8980,1189,trained,True,128
CID3055,1190,trained,True,128
CID3108,1191,trained,True,128
CID6473883,1192,missing_zero,False,128
CID3114,1193,trained,True,128
CID6440181,1194,trained,True,128
CID3117,1195,trained,True,128
CID23663956,1196,trained,True,128
CID36811,1197,trained,True,128
CID148124,1198,trained,True,128
CID213040,1199,missing_zero,False,128
CID71329,1200,trained,True,128
CID9810929,1201,missing_zero,False,128
CID54726191,1202,trained,True,128
CID10866,1203,trained,True,128
CID3151,1204,trained,True,128
CID681,1205,trained,True,128
CID156422,1206,trained,True,128
CID636377,1207,trained,True,128
CID11524144,1208,trained,True,128
CID6918132,1209,trained,True,128
CID135398510,1210,missing_zero,False,128
CID3156,1211,trained,True,128
CID62978,1212,trained,True,128
CID3158,1213,trained,True,128
CID5281107,1214,trained,True,128
CID18343,1215,missing_zero,False,128
CID50942,1216,missing_zero,False,128
CID31703,1217,trained,True,128
CID443939,1218,trained,True,128
CID54671203,1219,trained,True,128
CID11224,1220,trained,True,128
CID208898,1221,trained,True,128
CID219025,1222,trained,True,128
CID219025,1223,trained,True,128
CID3168,1224,trained,True,128
CID3169,1225,missing_zero,False,128
CID68873,1226,trained,True,128
CID568416,1227,trained,True,128
CID60834,1228,trained,True,128
CID6918296,1229,trained,True,128
CID68304,1230,trained,True,128
CID9051,1231,trained,True,128
CID135533054,1232,trained,True,128
CID3182,1233,trained,True,128
CID123985,1234,trained,True,128
CID135565981,1235,trained,True,128
CID46836227,1236,missing_zero,False,128
CID123132228,1237,trained,True,128
CID51031035,1238,trained,True,128
CID62705067,1239,missing_zero,False,128
CID24197464,1240,trained,True,128
CID54611422,1241,missing_zero,False,128
CID44182398,1242,missing_zero,False,128
CID16041424,1243,trained,True,128
CID16041424,1244,trained,True,128
CID4261,1245,trained,True,128
CID15951529,1246,trained,True,128
CID60160561,1247,missing_zero,False,128
CID73670548,1248,missing_zero,False,128
CID90241673,1249,missing_zero,False,128
CID118946372,1250,missing_zero,False,128
CID57345410,1251,missing_zero,False,128
CID66558664,1252,trained,True,128
CID42596951,1253,missing_zero,False,128
CID49836058,1254,trained,True,128
CID5113032,1255,missing_zero,False,128
CID3191,1256,trained,True,128
CID54677973,1257,missing_zero,False,128
CID19212,1258,missing_zero,False,128
CID6857732,1259,trained,True,128
CID3198,1260,trained,True,128
CID68589,1261,trained,True,128
CID4021,1262,trained,True,128
CID10280735,1263,trained,True,128
CID5003929,1264,trained,True,128
CID2725048,1265,trained,True,128
CID64139,1266,trained,True,128
CID3009,1267,trained,True,128
CID441361,1268,trained,True,128
CID119373,1269,trained,True,128
CID6444206,1270,trained,True,128
CID300471,1271,trained,True,128
CID656631,1272,trained,True,128
CID60703,1273,missing_zero,False,128
CID5281855,1274,trained,True,128
CID135449332,1275,trained,True,128
CID135449331,1276,trained,True,128
CID5277135,1277,missing_zero,False,128
CID3218,1278,missing_zero,False,128
CID10219,1279,trained,True,128
CID3220,1280,trained,True,128
CID71599640,1281,missing_zero,False,128
CID12000240,1282,trained,True,128
CID60877,1283,trained,True,128
CID5388961,1284,trained,True,128
CID5462501,1285,trained,True,128
CID89683805,1286,missing_zero,False,128
CID50922675,1287,missing_zero,False,128
CID10090750,1288,missing_zero,False,128
CID46242512,1289,trained,True,128
CID3229,1290,trained,True,128
CID71188,1291,trained,True,128
CID56960363,1292,missing_zero,False,128
CID5281081,1293,trained,True,128
CID135526609,1294,trained,True,128
CID4261,1295,trained,True,128
CID25141092,1296,missing_zero,False,128
CID15951529,1297,trained,True,128
CID176167,1298,missing_zero,False,128
CID1549120,1299,trained,True,128
CID441302,1300,trained,True,128
CID5816,1301,trained,True,128
CID5815,1302,trained,True,128
CID65348,1303,trained,True,128
CID65348,1304,trained,True,128
CID443872,1305,trained,True,128
CID448799,1306,missing_zero,False,128
CID448013,1307,trained,True,128
CID447865,1308,trained,True,128
CID11226684,1309,missing_zero,False,128
CID5282474,1310,trained,True,128
CID448812,1311,trained,True,128
CID11214940,1312,missing_zero,False,128
CID67462786,1313,missing_zero,False,128
CID65632,1314,trained,True,128
CID444679,1315,missing_zero,False,128
CID17755248,1316,trained,True,128
CID24775005,1317,trained,True,128
CID176870,1318,trained,True,128
CID176871,1319,trained,True,128
CID10286159,1320,trained,True,128
CID222285,1321,trained,True,128
CID146571,1322,trained,True,128
CID5281417,1323,trained,True,128
CID104769,1324,trained,True,128
CID23674541,1325,trained,True,128
CID5757,1326,trained,True,128
CID13791,1327,trained,True,128
CID5756,1328,trained,True,128
CID5870,1329,trained,True,128
CID165457,1330,missing_zero,False,128
CID14052,1331,trained,True,128
CID14051,1332,trained,True,128
CID5991,1333,trained,True,128
CID5991,1334,trained,True,128
CID2761171,1335,trained,True,128
CID3291,1336,trained,True,128
CID66144,1337,trained,True,128
CID3308,1338,trained,True,128
CID65777,1339,trained,True,128
CID667484,1340,trained,True,128
CID6917715,1341,trained,True,128
CID36462,1342,trained,True,128
CID6442177,1343,trained,True,128
CID71479709,1344,missing_zero,False,128
CID442088,1345,trained,True,128
CID11984561,1346,trained,True,128
CID151115,1347,missing_zero,False,128
CID60198,1348,trained,True,128
CID5310939,1349,missing_zero,False,128
CID150311,1350,trained,True,128
CID9894653,1351,trained,True,128
CID25109292,1352,missing_zero,False,128
CID163751,1353,trained,True,128
CID4068248,1354,missing_zero,False,128
CID6914666,1355,trained,True,128
CID11256664,1356,trained,True,128
CID118036971,1357,missing_zero,False,128
CID107969,1358,trained,True,128
CID5282407,1359,trained,True,128
CID56965963,1360,trained,True,128
CID42642645,1361,trained,True,128
CID11671467,1362,trained,True,128
CID162204,1363,trained,True,128
CID71557891,1364,missing_zero,False,128
CID68060125,1365,trained,True,128
CID70934541,1366,missing_zero,False,128
CID5386,1367,trained,True,128
CID3324,1368,missing_zero,False,128
CID5702160,1369,trained,True,128
CID3326,1370,missing_zero,False,128
CID73293,1371,missing_zero,False,128
CID54706679,1372,trained,True,128
CID163751,1373,trained,True,128
CID492405,1374,trained,True,128
CID47751,1375,trained,True,128
CID3330,1376,trained,True,128
CID63224,1377,trained,True,128
CID134018,1378,trained,True,128
CID3331,1379,trained,True,128
CID3333,1380,trained,True,128
CID3336,1381,trained,True,128
CID135497698,1382,missing_zero,False,128
CID3339,1383,trained,True,128
CID3341,1384,trained,True,128
CID3342,1385,trained,True,128
CID5288209,1386,trained,True,128
CID68626,1387,missing_zero,False,128
CID51755,1388,missing_zero,False,128
CID51754,1389,missing_zero,False,128
CID6918558,1390,trained,True,128
CID9849808,1391,missing_zero,False,128
CID63002,1392,trained,True,128
CID10034073,1393,trained,True,128
CID44224257,1394,trained,True,128
CID49831257,1395,missing_zero,False,128
CID57363,1396,trained,True,128
CID107970,1397,trained,True,128
CID107969,1398,trained,True,128
CID5281614,1399,trained,True,128
CID5287969,1400,trained,True,128
CID9910986,1401,trained,True,128
CID41022,1402,trained,True,128
CID3362,1403,trained,True,128
CID114811,1404,trained,True,128
CID5790,1405,trained,True,128
CID35802,1406,trained,True,128
CID3365,1407,trained,True,128
CID3366,1408,trained,True,128
CID3367,1409,missing_zero,False,128
CID30751,1410,trained,True,128
CID3371,1411,trained,True,128
CID3373,1412,trained,True,128
CID3374,1413,trained,True,128
CID16490,1414,trained,True,128
CID941361,1415,trained,True,128
CID5282407,1416,trained,True,128
CID6215,1417,trained,True,128
CID9642,1418,trained,True,128
CID240767,1419,trained,True,128
CID62857,1420,trained,True,128
CID3372,1421,trained,True,128
CID67356,1422,trained,True,128
CID67356,1423,trained,True,128
CID53276,1424,trained,True,128
CID6435335,1425,trained,True,128
CID3394,1426,trained,True,128
CID3396,1427,trained,True,128
CID3397,1428,trained,True,128
CID444036,1429,trained,True,128
CID1548972,1430,trained,True,128
CID23679527,1431,trained,True,128
CID5324346,1432,trained,True,128
CID72327,1433,trained,True,128
CID644243,1434,missing_zero,False,128
CID3406,1435,trained,True,128
CID11273,1436,trained,True,128
CID9832292,1437,trained,True,128
CID47936,1438,trained,True,128
CID135564864,1439,missing_zero,False,128
CID3415,1440,missing_zero,False,128
CID44561,1441,missing_zero,False,128
CID446987,1442,trained,True,128
CID572,1443,trained,True,128
CID11671467,1444,trained,True,128
CID104799,1445,trained,True,128
CID44480399,1446,missing_zero,False,128
CID104741,1447,trained,True,128
CID9576185,1448,trained,True,128
CID5323714,1449,trained,True,128
CID3440,1450,trained,True,128
CID253078,1451,trained,True,128
CID421610,1452,trained,True,128
CID49843509,1453,missing_zero,False,128
CID24788740,1454,trained,True,128
CID46940575,1455,trained,True,128
CID58204997,1456,missing_zero,False,128
CID73603034,1457,missing_zero,False,128
CID59239165,1458,trained,True,128
CID42642654,1459,missing_zero,False,128
CID25235170,1460,missing_zero,False,128
CID11717001,1461,missing_zero,False,128
CID17755052,1462,trained,True,128
CID25254071,1463,trained,True,128
CID25254071,1464,trained,True,128
CID356653,1465,missing_zero,False,128
CID10294813,1466,missing_zero,False,128
CID9804991,1467,missing_zero,False,128
CID53340771,1468,trained,True,128
CID3099980,1469,missing_zero,False,128
CID148198,1470,missing_zero,False,128
CID70676303,1471,missing_zero,False,128
CID72547959,1472,missing_zero,False,128
CID25207689,1473,trained,True,128
CID46180666,1474,missing_zero,False,128
CID25242324,1475,trained,True,128
CID89730041,1476,missing_zero,False,128
CID66613669,1477,trained,True,128
CID5311510,1478,trained,True,128
CID59397065,1479,missing_zero,False,128
CID11478363,1480,missing_zero,False,128
CID83979,1481,trained,True,128
CID3499,1482,missing_zero,False,128
CID16118392,1483,missing_zero,False,128
CID46241268,1484,missing_zero,False,128
CID5311272,1485,trained,True,128
CID71729974,1486,missing_zero,False,128
CID23630211,1487,trained,True,128
CID23582824,1488,trained,True,128
CID46885626,1489,trained,True,128
CID68210102,1490,missing_zero,False,128
CID24996872,1491,missing_zero,False,128
CID52912222,1492,missing_zero,False,128
CID25113169,1493,missing_zero,False,128
CID25124816,1494,missing_zero,False,128
CID57519543,1495,missing_zero,False,128
CID25167777,1496,missing_zero,False,128
CID25167777,1497,missing_zero,False,128
CID73352604,1498,missing_zero,False,128
CID46214930,1499,trained,True,128
CID46215815,1500,trained,True,128
CID11548023,1501,missing_zero,False,128
CID9827968,1502,trained,True,128
CID68107965,1503,missing_zero,False,128
CID53469448,1504,trained,True,128
CID56949517,1505,missing_zero,False,128
CID53469059,1506,missing_zero,False,128
CID16095342,1507,trained,True,128
CID70983932,1508,trained,True,128
CID71268957,1509,missing_zero,False,128
CID2800647,1510,missing_zero,False,128
CID447905,1511,missing_zero,False,128
CID50905018,1512,missing_zero,False,128
CID11373846,1513,trained,True,128
CID15983966,1514,trained,True,128
CID15983966,1515,trained,True,128
CID86340175,1516,missing_zero,False,128
CID67469117,1517,missing_zero,False,128
CID52934829,1518,missing_zero,False,128
CID67469084,1519,missing_zero,False,128
CID23582824,1520,trained,True,128
CID25022668,1521,missing_zero,False,128
CID57519517,1522,missing_zero,False,128
CID46898058,1523,trained,True,128
CID56963315,1524,missing_zero,False,128
CID73010924,1525,missing_zero,False,128
CID71729975,1526,trained,True,128
CID126843232,1527,missing_zero,False,128
CID121232405,1528,missing_zero,False,128
CID16725726,1529,missing_zero,False,128
CID9934458,1530,missing_zero,False,128
CID6518171,1531,missing_zero,False,128
CID11617559,1532,missing_zero,False,128
CID5034,1533,missing_zero,False,128
CID447905,1534,missing_zero,False,128
CID16078973,1535,missing_zero,False,128
CID9893571,1536,trained,True,128
CID9893571,1537,trained,True,128
CID9943465,1538,trained,True,128
CID6476900,1539,trained,True,128
CID9803963,1540,trained,True,128
CID5924208,1541,missing_zero,False,128
CID446738,1542,missing_zero,False,128
CID3392731,1543,missing_zero,False,128
CID5326956,1544,missing_zero,False,128
CID10202642,1545,trained,True,128
CID10253143,1546,trained,True,128
CID11595431,1547,trained,True,128
CID644213,1548,trained,True,128
CID126758,1549,missing_zero,False,128
CID51038269,1550,missing_zero,False,128
CID3446,1551,trained,True,128
CID6604561,1552,missing_zero,False,128
CID9651,1553,trained,True,128
CID11188409,1554,trained,True,128
CID10090485,1555,trained,True,128
CID135398740,1556,trained,True,128
CID135564985,1557,trained,True,128
CID135564985,1558,trained,True,128
CID44592366,1559,missing_zero,False,128
CID16759177,1560,missing_zero,False,128
CID123631,1561,trained,True,128
CID5288382,1562,trained,True,128
CID60750,1563,trained,True,128
CID60749,1564,trained,True,128
CID3463,1565,trained,True,128
CID442424,1566,trained,True,128
CID107848,1567,trained,True,128
CID443354,1568,trained,True,128
CID5280961,1569,trained,True,128
CID5281377,1570,trained,True,128
CID9855350,1571,missing_zero,False,128
CID3468,1572,trained,True,128
CID53248764,1573,trained,True,128
CID53494972,1574,missing_zero,False,128
CID3033968,1575,trained,True,128
CID49803313,1576,missing_zero,False,128
CID54679224,1577,trained,True,128
CID9909368,1578,trained,True,128
CID11973122,1579,trained,True,128
CID10095659,1580,missing_zero,False,128
CID3085326,1581,trained,True,128
CID3475,1582,trained,True,128
CID3476,1583,trained,True,128
CID3478,1584,trained,True,128
CID91610,1585,trained,True,128
CID3488,1586,trained,True,128
CID14982,1587,trained,True,128
CID3501,1588,missing_zero,False,128
CID25113626,1589,trained,True,128
CID3503,1590,missing_zero,False,128
CID16130140,1591,trained,True,128
CID6890,1592,trained,True,128
CID65264,1593,trained,True,128
CID6918003,1594,trained,True,128
CID441140,1595,trained,True,128
CID3516,1596,missing_zero,False,128
CID38521,1597,trained,True,128
CID65328,1598,missing_zero,False,128
CID3519,1599,trained,True,128
CID5742,1600,trained,True,128
CID135398635,1601,trained,True,128
CID5702541,1602,trained,True,128
CID3549,1603,trained,True,128
CID3037209,1604,missing_zero,False,128
CID2742550,1605,missing_zero,False,128
CID1150897,1606,missing_zero,False,128
CID24779775,1607,trained,True,128
CID59783754,1608,trained,True,128
CID42598643,1609,trained,True,128
CID53302361,1610,trained,True,128
CID135403620,1611,missing_zero,False,128
CID9888590,1612,trained,True,128
CID73265271,1613,trained,True,128
CID68234129,1614,trained,True,128
CID2926768,1615,missing_zero,False,128
CID46216556,1616,missing_zero,False,128
CID91513,1617,trained,True,128
CID5283820,1618,trained,True,128
CID443943,1619,trained,True,128
CID6918178,1620,trained,True,128
CID37393,1621,trained,True,128
CID37392,1622,trained,True,128
CID3559,1623,trained,True,128
CID442514,1624,missing_zero,False,128
CID135421442,1625,trained,True,128
CID72281,1626,trained,True,128
CID10621,1627,trained,True,128
CID192197,1628,trained,True,128
CID285033,1629,trained,True,128
CID68313,1630,missing_zero,False,128
CID3637,1631,trained,True,128
CID9351,1632,trained,True,128
CID3639,1633,trained,True,128
CID5754,1634,trained,True,128
CID44475014,1635,trained,True,128
CID3652,1636,trained,True,128
CID12947,1637,missing_zero,False,128
CID91649,1638,trained,True,128
CID121858,1639,missing_zero,False,128
CID3657,1640,trained,True,128
CID5283820,1641,trained,True,128
CID9929643,1642,trained,True,128
CID52912189,1643,trained,True,128
CID46943432,1644,missing_zero,False,128
CID24821094,1645,trained,True,128
CID9908783,1646,missing_zero,False,128
CID11238147,1647,missing_zero,False,128
CID119081,1648,trained,True,128
CID791637,1649,missing_zero,False,128
CID9887867,1650,missing_zero,False,128
CID9549298,1651,trained,True,128
CID136216943,1652,missing_zero,False,128
CID5081913,1653,trained,True,128
CID25145656,1654,trained,True,128
CID3712,1655,missing_zero,False,128
CID9796068,1656,trained,True,128
CID45375953,1657,trained,True,128
CID11272610,1658,trained,True,128
CID135565181,1659,missing_zero,False,128
CID54685215,1660,trained,True,128
CID521106,1661,trained,True,128
CID50905713,1662,missing_zero,False,128
CID3747,1663,trained,True,128
CID11987888,1664,missing_zero,False,128
CID11983295,1665,missing_zero,False,128
CID6851740,1666,trained,True,128
CID44135961,1667,trained,True,128
CID1362865,1668,trained,True,128
CID16220172,1669,trained,True,128
CID2155128,1670,missing_zero,False,128
CID71601111,1671,trained,True,128
CID44483163,1672,trained,True,128
CID60199242,1673,trained,True,128
CID24821094,1674,trained,True,128
CID3672,1675,trained,True,128
CID178024,1676,trained,True,128
CID6450830,1677,missing_zero,False,128
CID6450830,1678,missing_zero,False,128
CID60753,1679,trained,True,128
CID5281065,1680,trained,True,128
CID5318997,1681,missing_zero,False,128
CID22024915,1682,trained,True,128
CID636362,1683,trained,True,128
CID53358942,1684,missing_zero,False,128
CID3686,1685,trained,True,128
CID11625818,1686,trained,True,128
CID5905,1687,trained,True,128
CID656586,1688,trained,True,128
CID3690,1689,trained,True,128
CID124246,1690,missing_zero,False,128
CID132519,1691,trained,True,128
CID71360,1692,trained,True,128
CID5311181,1693,trained,True,128
CID5291,1694,trained,True,128
CID123596,1695,trained,True,128
CID3696,1696,trained,True,128
CID8228,1697,trained,True,128
CID57469,1698,trained,True,128
CID54678924,1699,missing_zero,False,128
CID9827599,1700,missing_zero,False,128
CID3702,1701,trained,True,128
CID2929,1702,missing_zero,False,128
CID45027820,1703,missing_zero,False,128
CID11519397,1704,trained,True,128
CID10177,1705,missing_zero,False,128
CID216468,1706,missing_zero,False,128
CID3715,1707,trained,True,128
CID25113758,1708,missing_zero,False,128
CID11533060,1709,missing_zero,False,128
CID53235510,1710,missing_zero,False,128
CID6918670,1711,trained,True,128
CID135398641,1712,trained,True,128
CID24788740,1713,trained,True,128
CID3749,1714,trained,True,128
CID1005519,1715,trained,True,128
CID60838,1716,trained,True,128
CID60837,1717,trained,True,128
CID74990,1718,trained,True,128
CID5287541,1719,trained,True,128
CID3752,1720,missing_zero,False,128
CID636375,1721,trained,True,128
CID159968,1722,trained,True,128
