drug1_id,drug2_id,drug1_entity,drug2_entity,label,split
2155,3103,CID13109,CID3519,1,train
2155,3140,CID13109,CID37393,1,train
2155,3164,CID13109,CID3883,1,train
2155,3181,CID13109,CID3955,1,train
2155,3201,CID13109,CID4037,1,train
2155,3230,CID13109,CID41684,1,train
2155,3233,CID13109,CID4173,1,train
2155,3245,CID13109,CID4212,1,train
2155,3281,CID13109,CID439693,1,train
2155,3397,CID13109,CID445643,1,train
2155,3419,CID13109,CID446987,1,train
2155,3425,CID13109,CID4477,1,train
2155,3453,CID13109,CID449381,1,train
2155,3461,CID13109,CID4513,1,train
2155,3533,CID13109,CID4674,1,train
2155,3618,CID13109,CID4912,1,train
2155,3718,CID13109,CID517546,1,train
2155,3831,CID13109,CID5291,1,train
2155,3844,CID13109,CID5311,1,train
2155,3849,CID13109,CID5311068,1,train
2155,3872,CID13109,CID5323714,1,train
2155,3895,CID13109,CID5329102,1,train
2155,3942,CID13109,CID5358,1,train
2155,3945,CID13109,CID5360515,1,train
2155,3964,CID13109,CID5426,1,train
2155,3967,CID13109,CID5430,1,train
2155,3982,CID13109,CID5462501,1,train
2155,3988,CID13109,CID54675769,1,train
2155,4003,CID13109,CID54680692,1,train
2155,4005,CID13109,CID54684141,1,train
2155,4039,CID13109,CID5493444,1,train
2155,4051,CID13109,CID5530,1,train
2155,4054,CID13109,CID5546,1,train
2155,4206,CID13109,CID5831,1,train
2155,4252,CID13109,CID6013,1,train
2155,4259,CID13109,CID6018,1,train
2155,4279,CID13109,CID60648,1,train
2155,4299,CID13109,CID60838,1,train
2155,4312,CID13109,CID6100,1,train
2155,4353,CID13109,CID6321424,1,train
2155,4358,CID13109,CID6337614,1,train
2155,4368,CID13109,CID64139,1,train
2155,4443,CID13109,CID656583,1,train
2155,4558,CID13109,CID6914273,1,train
2155,4577,CID13109,CID6918296,1,train
2155,4837,CID13109,CID7550,1,train
2155,4929,CID13109,CID91649,1,train
2155,5089,CID13109,CID9930913,1,train
2163,2203,CID132971,CID135401907,1,train
2163,2213,CID132971,CID135410875,1,train
2163,2284,CID132971,CID13988706,1,train
2163,2299,CID132971,CID148121,1,train
2163,2486,CID132971,CID176870,1,train
2163,2487,CID132971,CID176871,1,train
2163,2546,CID132971,CID208908,1,train
2163,2558,CID132971,CID2141,1,train
2163,2698,CID132971,CID24197464,1,train
2163,2727,CID132971,CID24776445,1,train
2163,2730,CID132971,CID2478,1,train
2163,2859,CID132971,CID2578,1,train
2163,2869,CID132971,CID2662,1,train
2163,2896,CID132971,CID2733525,1,train
2163,2942,CID132971,CID2907,1,train
2163,2948,CID132971,CID29327,1,train
2163,2949,CID132971,CID2942,1,train
2163,3002,CID132971,CID3062316,1,train
2163,3112,CID132971,CID356653,1,train
2163,3134,CID132971,CID3690,1,train
2163,3225,CID132971,CID4114,1,train
2163,3245,CID132971,CID4212,1,train
2163,3365,CID132971,CID443939,1,train
2163,3375,CID132971,CID44403842,1,train
2163,3387,CID132971,CID444795,1,train
2163,3831,CID132971,CID5291,1,train
2163,3844,CID132971,CID5311,1,train
2163,3895,CID132971,CID5329102,1,train
2163,3934,CID132971,CID53494972,1,train
2163,3944,CID132971,CID5360373,1,train
2163,3958,CID132971,CID5388983,1,train
2163,3964,CID132971,CID5426,1,train
2163,4265,CID132971,CID60198,1,train
2163,4283,CID132971,CID60699,1,train
2163,4353,CID132971,CID6321424,1,train
2163,4359,CID132971,CID636362,1,train
2163,4543,CID132971,CID68740,1,train
2163,4643,CID132971,CID71384,1,train
2163,5034,CID132971,CID9854073,1,train
2164,2740,CID133021,CID24821094,1,train
2171,2740,CID1345,CID24821094,1,train
2178,2740,CID135398491,CID24821094,1,train
2195,2226,CID135398740,CID135415564,1,train
2195,2293,CID135398740,CID1461,1,train
2195,2311,CID135398740,CID150311,1,train
2195,2357,CID135398740,CID157920,1,train
2195,2430,CID135398740,CID165580,1,train
2195,2438,CID135398740,CID16667669,1,train
2195,2514,CID135398740,CID1935,1,train
2195,2527,CID135398740,CID1989,1,train
2195,2540,CID135398740,CID2082,1,train
2195,2544,CID135398740,CID208898,1,train
2195,2582,CID135398740,CID2170,1,train
2195,2609,CID135398740,CID22475,1,train
2195,2610,CID135398740,CID2249,1,train
2195,2620,CID135398740,CID2284,1,train
2195,2859,CID135398740,CID2578,1,train
2195,2875,CID135398740,CID26879,1,train
2195,2969,CID135398740,CID3019,1,train
2195,2984,CID135398740,CID3034034,1,train
2195,2989,CID135398740,CID3038,1,train
2195,3001,CID135398740,CID3055,1,train
2195,3016,CID135398740,CID3117,1,train
2195,3070,CID135398740,CID3373,1,train
2195,3078,CID135398740,CID3397,1,train
2195,3079,CID135398740,CID3406,1,train
2195,3103,CID135398740,CID3519,1,train
2195,3140,CID135398740,CID37393,1,train
2195,3164,CID135398740,CID3883,1,train
2195,3181,CID135398740,CID3955,1,train
2195,3198,CID135398740,CID4032,1,train
2195,3201,CID135398740,CID4037,1,train
2195,3205,CID135398740,CID4054,1,train
2195,3230,CID135398740,CID41684,1,train
2195,3233,CID135398740,CID4173,1,train
2195,3245,CID135398740,CID4212,1,train
2195,3281,CID135398740,CID439693,1,train
2195,3397,CID135398740,CID445643,1,train
2195,3419,CID135398740,CID446987,1,train
2195,3425,CID135398740,CID4477,1,train
2195,3453,CID135398740,CID449381,1,train
2195,3461,CID135398740,CID4513,1,train
2195,3533,CID135398740,CID4674,1,train
2195,3618,CID135398740,CID4912,1,train
2195,3718,CID135398740,CID517546,1,train
2195,3812,CID135398740,CID5284583,1,train
2195,3831,CID135398740,CID5291,1,train
2195,3842,CID135398740,CID5310966,1,train
2195,3844,CID135398740,CID5311,1,train
2195,3849,CID135398740,CID5311068,1,train
2195,3872,CID135398740,CID5323714,1,train
2195,3895,CID135398740,CID5329102,1,train
2195,3930,CID135398740,CID5342,1,train
2195,3942,CID135398740,CID5358,1,train
2195,3945,CID135398740,CID5360515,1,train
2195,3964,CID135398740,CID5426,1,train
2195,3967,CID135398740,CID5430,1,train
2195,3988,CID135398740,CID54675769,1,train
2195,4003,CID135398740,CID54680692,1,train
2195,4005,CID135398740,CID54684141,1,train
2195,4039,CID135398740,CID5493444,1,train
2195,4051,CID135398740,CID5530,1,train
2195,4054,CID135398740,CID5546,1,train
2195,4206,CID135398740,CID5831,1,train
2195,4245,CID135398740,CID5991,1,train
2195,4252,CID135398740,CID6013,1,train
2195,4259,CID135398740,CID6018,1,train
2195,4279,CID135398740,CID60648,1,train
2195,4290,CID135398740,CID60753,1,train
2195,4291,CID135398740,CID60795,1,train
2195,4299,CID135398740,CID60838,1,train
2195,4312,CID135398740,CID6100,1,train
2195,4353,CID135398740,CID6321424,1,train
2195,4358,CID135398740,CID6337614,1,train
2195,4368,CID135398740,CID64139,1,train
2195,4443,CID135398740,CID656583,1,train
2195,4535,CID135398740,CID68617,1,train
2195,4558,CID135398740,CID6914273,1,train
2195,4577,CID135398740,CID6918296,1,train
2195,4837,CID135398740,CID7550,1,train
2195,4929,CID135398740,CID91649,1,train
2195,4949,CID135398740,CID92722,1,train
2195,5000,CID135398740,CID9811704,1,train
2195,5089,CID135398740,CID9930913,1,train
2201,2740,CID135400182,CID24821094,1,train
2203,2213,CID135401907,CID135410875,1,train
2203,2222,CID135401907,CID135413536,1,train
2203,2226,CID135401907,CID135415564,1,train
2203,2284,CID135401907,CID13988706,1,train
2203,2293,CID135401907,CID1461,1,train
2203,2299,CID135401907,CID148121,1,train
2203,2311,CID135401907,CID150311,1,train
2203,2357,CID135401907,CID157920,1,train
2203,2430,CID135401907,CID165580,1,train
2203,2438,CID135401907,CID16667669,1,train
2203,2486,CID135401907,CID176870,1,train
2203,2487,CID135401907,CID176871,1,train
2203,2514,CID135401907,CID1935,1,train
2203,2527,CID135401907,CID1989,1,train
2203,2540,CID135401907,CID2082,1,train
2203,2544,CID135401907,CID208898,1,train
2203,2546,CID135401907,CID208908,1,train
2203,2555,CID135401907,CID2130,1,train
2203,2558,CID135401907,CID2141,1,train
2203,2592,CID135401907,CID219078,1,train
2203,2609,CID135401907,CID22475,1,train
2203,2620,CID135401907,CID2284,1,train
2203,2698,CID135401907,CID24197464,1,train
2203,2727,CID135401907,CID24776445,1,train
2203,2730,CID135401907,CID2478,1,train
2203,2859,CID135401907,CID2578,1,train
2203,2869,CID135401907,CID2662,1,train
2203,2875,CID135401907,CID26879,1,train
2203,2896,CID135401907,CID2733525,1,train
2203,2942,CID135401907,CID2907,1,train
2203,2948,CID135401907,CID29327,1,train
2203,2949,CID135401907,CID2942,1,train
2203,2969,CID135401907,CID3019,1,train
2203,2984,CID135401907,CID3034034,1,train
2203,3001,CID135401907,CID3055,1,train
2203,3002,CID135401907,CID3062316,1,train
2203,3016,CID135401907,CID3117,1,train
2203,3070,CID135401907,CID3373,1,train
2203,3078,CID135401907,CID3397,1,train
2203,3079,CID135401907,CID3406,1,train
2203,3103,CID135401907,CID3519,1,train
2203,3112,CID135401907,CID356653,1,train
2203,3134,CID135401907,CID3690,1,train
2203,3140,CID135401907,CID37393,1,train
2203,3181,CID135401907,CID3955,1,train
2203,3198,CID135401907,CID4032,1,train
2203,3201,CID135401907,CID4037,1,train
2203,3205,CID135401907,CID4054,1,train
2203,3225,CID135401907,CID4114,1,train
2203,3230,CID135401907,CID41684,1,train
2203,3233,CID135401907,CID4173,1,train
2203,3245,CID135401907,CID4212,1,train
2203,3281,CID135401907,CID439693,1,train
2203,3365,CID135401907,CID443939,1,train
2203,3375,CID135401907,CID44403842,1,train
2203,3387,CID135401907,CID444795,1,train
2203,3397,CID135401907,CID445643,1,train
2203,3419,CID135401907,CID446987,1,train
2203,3425,CID135401907,CID4477,1,train
2203,3453,CID135401907,CID449381,1,train
2203,3461,CID135401907,CID4513,1,train
2203,3533,CID135401907,CID4674,1,train
2203,3618,CID135401907,CID4912,1,train
2203,3718,CID135401907,CID517546,1,train
2203,3831,CID135401907,CID5291,1,train
2203,3842,CID135401907,CID5310966,1,train
2203,3844,CID135401907,CID5311,1,train
2203,3872,CID135401907,CID5323714,1,train
2203,3895,CID135401907,CID5329102,1,train
2203,3930,CID135401907,CID5342,1,train
2203,3942,CID135401907,CID5358,1,train
2203,3944,CID135401907,CID5360373,1,train
2203,3958,CID135401907,CID5388983,1,train
2203,3964,CID135401907,CID5426,1,train
2203,3982,CID135401907,CID5462501,1,train
2203,3988,CID135401907,CID54675769,1,train
2203,4003,CID135401907,CID54680692,1,train
2203,4005,CID135401907,CID54684141,1,train
2203,4039,CID135401907,CID5493444,1,train
2203,4051,CID135401907,CID5530,1,train
2203,4054,CID135401907,CID5546,1,train
2203,4245,CID135401907,CID5991,1,train
2203,4259,CID135401907,CID6018,1,train
2203,4265,CID135401907,CID60198,1,train
2203,4279,CID135401907,CID60648,1,train
2203,4283,CID135401907,CID60699,1,train
2203,4290,CID135401907,CID60753,1,train
2203,4291,CID135401907,CID60795,1,train
2203,4299,CID135401907,CID60838,1,train
2203,4353,CID135401907,CID6321424,1,train
2203,4358,CID135401907,CID6337614,1,train
2203,4359,CID135401907,CID636362,1,train
2203,4368,CID135401907,CID64139,1,train
2203,4535,CID135401907,CID68617,1,train
2203,4543,CID135401907,CID68740,1,train
2203,4558,CID135401907,CID6914273,1,train
2203,4577,CID135401907,CID6918296,1,train
2203,4643,CID135401907,CID71384,1,train
2203,4837,CID135401907,CID7550,1,train
2203,4929,CID135401907,CID91649,1,train
2203,4949,CID135401907,CID92722,1,train
2203,5000,CID135401907,CID9811704,1,train
2203,5034,CID135401907,CID9854073,1,train
2203,5089,CID135401907,CID9930913,1,train
2205,2740,CID135403620,CID24821094,1,train
2210,2740,CID135409400,CID24821094,1,train
2213,2284,CID135410875,CID13988706,1,train
2213,2299,CID135410875,CID148121,1,train
2213,2486,CID135410875,CID176870,1,train
2213,2487,CID135410875,CID176871,1,train
2213,2546,CID135410875,CID208908,1,train
2213,2558,CID135410875,CID2141,1,train
2213,2698,CID135410875,CID24197464,1,train
2213,2727,CID135410875,CID24776445,1,train
2213,2730,CID135410875,CID2478,1,train
2213,2740,CID135410875,CID24821094,1,train
2213,2859,CID135410875,CID2578,1,train
2213,2869,CID135410875,CID2662,1,train
2213,2896,CID135410875,CID2733525,1,train
2213,2942,CID135410875,CID2907,1,train
2213,2948,CID135410875,CID29327,1,train
2213,2949,CID135410875,CID2942,1,train
2213,3002,CID135410875,CID3062316,1,train
2213,3112,CID135410875,CID356653,1,train
2213,3134,CID135410875,CID3690,1,train
2213,3225,CID135410875,CID4114,1,train
2213,3245,CID135410875,CID4212,1,train
2213,3365,CID135410875,CID443939,1,train
2213,3375,CID135410875,CID44403842,1,train
2213,3387,CID135410875,CID444795,1,train
2213,3831,CID135410875,CID5291,1,train
2213,3844,CID135410875,CID5311,1,train
2213,3895,CID135410875,CID5329102,1,train
2213,3944,CID135410875,CID5360373,1,train
2213,3958,CID135410875,CID5388983,1,train
2213,3964,CID135410875,CID5426,1,train
2213,4265,CID135410875,CID60198,1,train
2213,4283,CID135410875,CID60699,1,train
2213,4359,CID135410875,CID636362,1,train
2213,4543,CID135410875,CID68740,1,train
2213,4643,CID135410875,CID71384,1,train
2213,5034,CID135410875,CID9854073,1,train
2222,2226,CID135413536,CID135415564,1,train
2222,2293,CID135413536,CID1461,1,train
2222,2311,CID135413536,CID150311,1,train
2222,2357,CID135413536,CID157920,1,train
2222,2430,CID135413536,CID165580,1,train
2222,2438,CID135413536,CID16667669,1,train
2222,2527,CID135413536,CID1989,1,train
2222,2540,CID135413536,CID2082,1,train
2222,2544,CID135413536,CID208898,1,train
2222,2555,CID135413536,CID2130,1,train
2222,2609,CID135413536,CID22475,1,train
2222,2610,CID135413536,CID2249,1,train
2222,2620,CID135413536,CID2284,1,train
2222,2730,CID135413536,CID2478,1,train
2222,2859,CID135413536,CID2578,1,train
2222,2875,CID135413536,CID26879,1,train
2222,2969,CID135413536,CID3019,1,train
2222,2984,CID135413536,CID3034034,1,train
2222,2989,CID135413536,CID3038,1,train
2222,3001,CID135413536,CID3055,1,train
2222,3016,CID135413536,CID3117,1,train
2222,3051,CID135413536,CID3331,1,train
2222,3070,CID135413536,CID3373,1,train
2222,3078,CID135413536,CID3397,1,train
2222,3079,CID135413536,CID3406,1,train
2222,3103,CID135413536,CID3519,1,train
2222,3164,CID135413536,CID3883,1,train
2222,3181,CID135413536,CID3955,1,train
2222,3198,CID135413536,CID4032,1,train
2222,3201,CID135413536,CID4037,1,train
2222,3233,CID135413536,CID4173,1,train
2222,3245,CID135413536,CID4212,1,train
2222,3281,CID135413536,CID439693,1,train
2222,3397,CID135413536,CID445643,1,train
2222,3419,CID135413536,CID446987,1,train
2222,3425,CID135413536,CID4477,1,train
2222,3453,CID135413536,CID449381,1,train
2222,3461,CID135413536,CID4513,1,train
2222,3533,CID135413536,CID4674,1,train
2222,3618,CID135413536,CID4912,1,train
2222,3718,CID135413536,CID517546,1,train
2222,3812,CID135413536,CID5284583,1,train
2222,3831,CID135413536,CID5291,1,train
2222,3842,CID135413536,CID5310966,1,train
2222,3849,CID135413536,CID5311068,1,train
2222,3872,CID135413536,CID5323714,1,train
2222,3895,CID135413536,CID5329102,1,train
2222,3930,CID135413536,CID5342,1,train
2222,3942,CID135413536,CID5358,1,train
2222,3945,CID135413536,CID5360515,1,train
2222,3964,CID135413536,CID5426,1,train
2222,3967,CID135413536,CID5430,1,train
2222,3982,CID135413536,CID5462501,1,train
2222,3988,CID135413536,CID54675769,1,train
2222,4003,CID135413536,CID54680692,1,train
2222,4005,CID135413536,CID54684141,1,train
2222,4039,CID135413536,CID5493444,1,train
2222,4051,CID135413536,CID5530,1,train
2222,4054,CID135413536,CID5546,1,train
2222,4206,CID135413536,CID5831,1,train
2222,4207,CID135413536,CID5833,1,train
2222,4245,CID135413536,CID5991,1,train
2222,4252,CID135413536,CID6013,1,train
2222,4259,CID135413536,CID6018,1,train
2222,4279,CID135413536,CID60648,1,train
2222,4290,CID135413536,CID60753,1,train
2222,4291,CID135413536,CID60795,1,train
2222,4299,CID135413536,CID60838,1,train
2222,4312,CID135413536,CID6100,1,train
2222,4353,CID135413536,CID6321424,1,train
2222,4358,CID135413536,CID6337614,1,train
2222,4368,CID135413536,CID64139,1,train
2222,4443,CID135413536,CID656583,1,train
2222,4535,CID135413536,CID68617,1,train
2222,4558,CID135413536,CID6914273,1,train
2222,4837,CID135413536,CID7550,1,train
2222,4929,CID135413536,CID91649,1,train
2222,4949,CID135413536,CID92722,1,train
2222,5000,CID135413536,CID9811704,1,train
2222,5089,CID135413536,CID9930913,1,train
2226,2293,CID135415564,CID1461,1,train
2226,2311,CID135415564,CID150311,1,train
2226,2357,CID135415564,CID157920,1,train
2226,2430,CID135415564,CID165580,1,train
2226,2438,CID135415564,CID16667669,1,train
2226,2514,CID135415564,CID1935,1,train
2226,2540,CID135415564,CID2082,1,train
2226,2544,CID135415564,CID208898,1,train
2226,2555,CID135415564,CID2130,1,train
2226,2582,CID135415564,CID2170,1,train
2226,2592,CID135415564,CID219078,1,train
2226,2609,CID135415564,CID22475,1,train
2226,2610,CID135415564,CID2249,1,train
2226,2620,CID135415564,CID2284,1,train
2226,2730,CID135415564,CID2478,1,train
2226,2859,CID135415564,CID2578,1,train
2226,2875,CID135415564,CID26879,1,train
2226,2969,CID135415564,CID3019,1,train
2226,2984,CID135415564,CID3034034,1,train
2226,3001,CID135415564,CID3055,1,train
2226,3016,CID135415564,CID3117,1,train
2226,3070,CID135415564,CID3373,1,train
2226,3078,CID135415564,CID3397,1,train
2226,3079,CID135415564,CID3406,1,train
2226,3103,CID135415564,CID3519,1,train
2226,3140,CID135415564,CID37393,1,train
2226,3164,CID135415564,CID3883,1,train
2226,3181,CID135415564,CID3955,1,train
2226,3198,CID135415564,CID4032,1,train
2226,3201,CID135415564,CID4037,1,train
2226,3205,CID135415564,CID4054,1,train
2226,3230,CID135415564,CID41684,1,train
2226,3233,CID135415564,CID4173,1,train
2226,3245,CID135415564,CID4212,1,train
2226,3281,CID135415564,CID439693,1,train
2226,3397,CID135415564,CID445643,1,train
2226,3425,CID135415564,CID4477,1,train
2226,3453,CID135415564,CID449381,1,train
2226,3461,CID135415564,CID4513,1,train
2226,3533,CID135415564,CID4674,1,train
2226,3618,CID135415564,CID4912,1,train
2226,3718,CID135415564,CID517546,1,train
2226,3812,CID135415564,CID5284583,1,train
2226,3831,CID135415564,CID5291,1,train
2226,3842,CID135415564,CID5310966,1,train
2226,3844,CID135415564,CID5311,1,train
2226,3849,CID135415564,CID5311068,1,train
2226,3872,CID135415564,CID5323714,1,train
2226,3895,CID135415564,CID5329102,1,train
2226,3930,CID135415564,CID5342,1,train
2226,3945,CID135415564,CID5360515,1,train
2226,3967,CID135415564,CID5430,1,train
2226,3988,CID135415564,CID54675769,1,train
2226,4005,CID135415564,CID54684141,1,train
2226,4039,CID135415564,CID5493444,1,train
2226,4051,CID135415564,CID5530,1,train
2226,4054,CID135415564,CID5546,1,train
2226,4207,CID135415564,CID5833,1,train
2226,4252,CID135415564,CID6013,1,train
2226,4259,CID135415564,CID6018,1,train
2226,4290,CID135415564,CID60753,1,train
2226,4291,CID135415564,CID60795,1,train
2226,4299,CID135415564,CID60838,1,train
2226,4353,CID135415564,CID6321424,1,train
2226,4358,CID135415564,CID6337614,1,train
2226,4368,CID135415564,CID64139,1,train
2226,4443,CID135415564,CID656583,1,train
2226,4558,CID135415564,CID6914273,1,train
2226,4577,CID135415564,CID6918296,1,train
2226,4837,CID135415564,CID7550,1,train
2226,4949,CID135415564,CID92722,1,train
2226,5089,CID135415564,CID9930913,1,train
2228,2740,CID135418940,CID24821094,1,train
2230,2431,CID135421197,CID16654980,1,train
2230,2441,CID135421197,CID16718576,1,train
2230,2449,CID135421197,CID16736529,1,train
2230,2532,CID135421197,CID20279,1,train
2230,2732,CID135421197,CID24785538,1,train
2230,2769,CID135421197,CID24964624,1,train
2230,2771,CID135421197,CID24978538,1,train
2230,2819,CID135421197,CID25167777,1,train
2230,3021,CID135421197,CID31411,1,train
2230,3305,CID135421197,CID441361,1,train
2230,3449,CID135421197,CID449171,1,train
2230,3911,CID135421197,CID53340771,1,train
2230,4559,CID135421197,CID6914657,1,train
2230,4658,CID135421197,CID71543365,1,train
2230,4672,CID135421197,CID71664305,1,train
2250,2740,CID135564787,CID24821094,1,train
2252,2486,CID135564985,CID176870,1,train
2252,2701,CID135564985,CID24360,1,train
2252,2732,CID135564985,CID24785538,1,train
2252,2867,CID135564985,CID265237,1,train
2252,3050,CID135564985,CID3330,1,train
2252,3314,CID135564985,CID44156902,1,train
2252,3414,CID135564985,CID446378,1,train
2252,3513,CID135564985,CID46220502,1,train
2252,3839,CID135564985,CID52947716,1,train
2252,3927,CID135564985,CID53396328,1,train
2252,4128,CID135564985,CID57336745,1,train
2252,4145,CID135564985,CID57441923,1,train
2252,4248,CID135564985,CID60060499,1,train
2252,4511,CID135564985,CID6758,1,train
2252,4559,CID135564985,CID6914657,1,train
2252,4566,CID135564985,CID6917864,1,train
2252,4745,CID135564985,CID73265233,1,train
2256,2740,CID135565596,CID24821094,1,train
2282,2740,CID138403267,CID24821094,1,train
2284,2299,CID13988706,CID148121,1,train
2284,2487,CID13988706,CID176871,1,train
2284,2546,CID13988706,CID208908,1,train
2284,2558,CID13988706,CID2141,1,train
2284,2698,CID13988706,CID24197464,1,train
2284,2727,CID13988706,CID24776445,1,train
2284,2730,CID13988706,CID2478,1,train
2284,2859,CID13988706,CID2578,1,train
2284,2869,CID13988706,CID2662,1,train
2284,2896,CID13988706,CID2733525,1,train
2284,2942,CID13988706,CID2907,1,train
2284,2948,CID13988706,CID29327,1,train
2284,3002,CID13988706,CID3062316,1,train
2284,3112,CID13988706,CID356653,1,train
2284,3134,CID13988706,CID3690,1,train
2284,3225,CID13988706,CID4114,1,train
2284,3245,CID13988706,CID4212,1,train
2284,3365,CID13988706,CID443939,1,train
2284,3375,CID13988706,CID44403842,1,train
2284,3387,CID13988706,CID444795,1,train
2284,3831,CID13988706,CID5291,1,train
2284,3844,CID13988706,CID5311,1,train
2284,3895,CID13988706,CID5329102,1,train
2284,3944,CID13988706,CID5360373,1,train
2284,3958,CID13988706,CID5388983,1,train
2284,3964,CID13988706,CID5426,1,train
2284,4265,CID13988706,CID60198,1,train
2284,4283,CID13988706,CID60699,1,train
2284,4359,CID13988706,CID636362,1,train
2284,4543,CID13988706,CID68740,1,train
2284,4643,CID13988706,CID71384,1,train
2293,2357,CID1461,CID157920,1,train
2293,2430,CID1461,CID165580,1,train
2293,2514,CID1461,CID1935,1,train
2293,2540,CID1461,CID2082,1,train
2293,2544,CID1461,CID208898,1,train
2293,2582,CID1461,CID2170,1,train
2293,2592,CID1461,CID219078,1,train
2293,2609,CID1461,CID22475,1,train
2293,2610,CID1461,CID2249,1,train
2293,2730,CID1461,CID2478,1,train
2293,2859,CID1461,CID2578,1,train
2293,2875,CID1461,CID26879,1,train
2293,2969,CID1461,CID3019,1,train
2293,2984,CID1461,CID3034034,1,train
2293,2989,CID1461,CID3038,1,train
2293,3001,CID1461,CID3055,1,train
2293,3016,CID1461,CID3117,1,train
2293,3051,CID1461,CID3331,1,train
2293,3070,CID1461,CID3373,1,train
2293,3078,CID1461,CID3397,1,train
2293,3103,CID1461,CID3519,1,train
2293,3140,CID1461,CID37393,1,train
2293,3164,CID1461,CID3883,1,train
2293,3198,CID1461,CID4032,1,train
2293,3201,CID1461,CID4037,1,train
2293,3205,CID1461,CID4054,1,train
2293,3230,CID1461,CID41684,1,train
2293,3233,CID1461,CID4173,1,train
2293,3245,CID1461,CID4212,1,train
2293,3397,CID1461,CID445643,1,train
2293,3425,CID1461,CID4477,1,train
2293,3461,CID1461,CID4513,1,train
2293,3533,CID1461,CID4674,1,train
2293,3718,CID1461,CID517546,1,train
2293,3831,CID1461,CID5291,1,train
2293,3844,CID1461,CID5311,1,train
2293,3849,CID1461,CID5311068,1,train
2293,3872,CID1461,CID5323714,1,train
2293,3895,CID1461,CID5329102,1,train
2293,3942,CID1461,CID5358,1,train
2293,3964,CID1461,CID5426,1,train
2293,3967,CID1461,CID5430,1,train
2293,3982,CID1461,CID5462501,1,train
2293,4003,CID1461,CID54680692,1,train
2293,4005,CID1461,CID54684141,1,train
2293,4039,CID1461,CID5493444,1,train
2293,4051,CID1461,CID5530,1,train
2293,4054,CID1461,CID5546,1,train
2293,4206,CID1461,CID5831,1,train
2293,4207,CID1461,CID5833,1,train
2293,4252,CID1461,CID6013,1,train
2293,4259,CID1461,CID6018,1,train
2293,4279,CID1461,CID60648,1,train
2293,4290,CID1461,CID60753,1,train
2293,4291,CID1461,CID60795,1,train
2293,4299,CID1461,CID60838,1,train
2293,4353,CID1461,CID6321424,1,train
2293,4358,CID1461,CID6337614,1,train
2293,4368,CID1461,CID64139,1,train
2293,4443,CID1461,CID656583,1,train
2293,4558,CID1461,CID6914273,1,train
2293,4837,CID1461,CID7550,1,train
2293,4929,CID1461,CID91649,1,train
2293,4949,CID1461,CID92722,1,train
2293,5000,CID1461,CID9811704,1,train
2293,5089,CID1461,CID9930913,1,train
2299,2409,CID148121,CID16222097,1,train
2299,2486,CID148121,CID176870,1,train
2299,2487,CID148121,CID176871,1,train
2299,2546,CID148121,CID208908,1,train
2299,2558,CID148121,CID2141,1,train
2299,2698,CID148121,CID24197464,1,train
2299,2701,CID148121,CID24360,1,train
2299,2727,CID148121,CID24776445,1,train
2299,2730,CID148121,CID2478,1,train
2299,2740,CID148121,CID24821094,1,train
2299,2771,CID148121,CID24978538,1,train
2299,2859,CID148121,CID2578,1,train
2299,2867,CID148121,CID265237,1,train
2299,2869,CID148121,CID2662,1,train
2299,2896,CID148121,CID2733525,1,train
2299,2942,CID148121,CID2907,1,train
2299,2948,CID148121,CID29327,1,train
2299,2949,CID148121,CID2942,1,train
2299,3002,CID148121,CID3062316,1,train
2299,3016,CID148121,CID3117,1,train
2299,3112,CID148121,CID356653,1,train
2299,3134,CID148121,CID3690,1,train
2299,3225,CID148121,CID4114,1,train
2299,3245,CID148121,CID4212,1,train
2299,3365,CID148121,CID443939,1,train
2299,3375,CID148121,CID44403842,1,train
2299,3387,CID148121,CID444795,1,train
2299,3414,CID148121,CID446378,1,train
2299,3831,CID148121,CID5291,1,train
2299,3844,CID148121,CID5311,1,train
2299,3895,CID148121,CID5329102,1,train
2299,3927,CID148121,CID53396328,1,train
2299,3944,CID148121,CID5360373,1,train
2299,3958,CID148121,CID5388983,1,train
2299,3964,CID148121,CID5426,1,train
2299,4128,CID148121,CID57336745,1,train
2299,4145,CID148121,CID57441923,1,train
2299,4248,CID148121,CID60060499,1,train
2299,4265,CID148121,CID60198,1,train
2299,4283,CID148121,CID60699,1,train
2299,4359,CID148121,CID636362,1,train
2299,4543,CID148121,CID68740,1,train
2299,4559,CID148121,CID6914657,1,train
2299,4566,CID148121,CID6917864,1,train
2299,4643,CID148121,CID71384,1,train
2299,4745,CID148121,CID73265233,1,train
2299,4796,CID148121,CID73265377,1,train
2299,5034,CID148121,CID9854073,1,train
2301,2740,CID148177,CID24821094,1,train
2311,2357,CID150311,CID157920,1,train
2311,2430,CID150311,CID165580,1,train
2311,2438,CID150311,CID16667669,1,train
2311,2514,CID150311,CID1935,1,train
2311,2540,CID150311,CID2082,1,train
2311,2544,CID150311,CID208898,1,train
2311,2592,CID150311,CID219078,1,train
2311,2609,CID150311,CID22475,1,train
2311,2610,CID150311,CID2249,1,train
2311,2620,CID150311,CID2284,1,train
2311,2859,CID150311,CID2578,1,train
2311,2969,CID150311,CID3019,1,train
2311,2989,CID150311,CID3038,1,train
2311,3001,CID150311,CID3055,1,train
2311,3016,CID150311,CID3117,1,train
2311,3051,CID150311,CID3331,1,train
2311,3070,CID150311,CID3373,1,train
