Busulfan,combination,Hydroxymetronidazole
Testolactone,combination,Acetazolamide
Fluvoxamine,combination,Pyrazinamide
Proguanil,combination,Febuxostat
Dexmedetomidine,combination,Carglumic Acid
Desoxycorticosterone Pivalate,combination,Clofibric Acid
Febuxostat,combination,Altretamine
Guanfacine,combination,Rosiglitazone
Amprenavir,combination,Pentostatin
Pamidronic Acid,combination,Lithium Citrate
Azithromycin,combination,(+\\/-)-SULFINPYRAZONE
Ivermectin,combination,Pramipexole
Chloroquine,combination,D-CYCLOSERINE
Imipramine,combination,Amantadine
Sumatriptan,combination,Dipyridamole
Carmustine,combination,Levetiracetam
Ivermectin,combination,Sertraline
Tranylcypromine,combination,Tacrolimus
Mecamylamine,combination,Sertraline
Cisapride,combination,Miglustat
Phensuximide,combination,Cinacalcet
Tranylcypromine,combination,Mesalazine
Lubiprostone,combination,Tacrine
Cevimeline,combination,Dihydroergotamine
Tetrabenazine,combination,Piperazine Hexahydrate
Liothyronine,combination,Olmesartan Medoxomil
Tranylcypromine,combination,Desoxycorticosterone Pivalate
Methyclothiazide,combination,Azithromycin
Nabilone,combination,Carglumic Acid
Meclofenamic Acid,combination,Asenapine
Albendazole,combination,Fenoprofen
Clopidogrel,combination,Oseltamivir
Dichlorphenamide,combination,Tranylcypromine
Rufinamide,combination,Sildenafil
Aripiprazole,combination,Levetiracetam
Nitisinone,combination,Tacrolimus
Dihydroergotamine,combination,Mephenytoin
Gabapentin,combination,Carmustine
Terazosin,combination,Lumefantrine
Citalopram,combination,Canrenone
Thiotepa,combination,Lumefantrine
Olmesartan,combination,Sorafenib
Foscarnet,combination,Rufinamide
Liothyronine,combination,Proguanil
Paromomycin,combination,Efavirenz
Testosterone,combination,Sulbactam
Sumatriptan,combination,Galantamine
Lithium Citrate,combination,Procarbazine
Hydroxymetronidazole,combination,Varenicline
Trifluoperazine,combination,Amantadine
Tacrolimus,combination,Pyrazinoic Acid
Carmustine,combination,Primidone
Ibutilide,combination,Lithium Citrate
Ibutilide,combination,D-CYCLOSERINE
Pamidronic Acid,combination,Topiramate
Diethylcarbamazine,combination,Pinacidil
Pentolinium Tartrate,combination,Imipramine
Probenecid,combination,Sorafenib
Pramipexole,combination,Ibutilide
Sorafenib,combination,Lamotrigine
Isosorbide Dinitrate,combination,Zafirlukast
Bumetanide,combination,Chloroquine
Nitrosoglutathione,combination,Pargyline
Nisoldipine,combination,Isosorbide Dinitrate
Isosorbide Dinitrate,combination,Dronedarone
Dextromethorphan,combination,Sorafenib
Sorafenib,combination,Riluzole
Azatadine,combination,Dopamine
Triamterene,combination,Ezetimibe Glucuronide
Tetracycline,combination,Risperidone
Zaleplon,combination,Nisoldipine
Altretamine,combination,Zonisamide
Tacrolimus,combination,Canrenone
Altretamine,combination,Topiramate
Mebutamate,combination,Dihydroergotamine
Paromomycin,combination,Cevimeline
Isosorbide Dinitrate,combination,Nateglinide
Oseltamivir Acid,combination,Atenolol
Trioxsalen,combination,Propylthiouracil
Fosfomycin,combination,Mephenytoin
Maprotiline,combination,Amiloride
Zalcitabine,combination,Metaxalone
Carglumic Acid,combination,Pentostatin
Ramelteon,combination,Mitotane
Tamoxifen,combination,Isoniazid
Dextromethorphan,combination,Tolvaptan
Methylergonovine,combination,Tranexamic Acid
Isoniazid,combination,Anastrozole
Dihydroergotamine,combination,Asenapine
Probenecid,combination,Lamotrigine
Theophylline,combination,Argatroban
Ibutilide,combination,Tiagabine
Carbachol,combination,Mephenytoin
Terazosin,combination,Dexmedetomidine
Norcisapride,combination,Foscarnet
Methyldopa,combination,Ethambutol
Gabapentin,combination,Zonisamide
Carboplatin,combination,Amoxapine
Fluvoxamine,combination,Atovaquone
Azithromycin,combination,Rufinamide
Naltrexone,combination,RIBAVIRIN 5\'-TRIPHOSPHATE
Hydralazine,combination,Galantamine
Mitotane,combination,Bretylium Tosylate
Procarbazine,combination,Atenolol
Naltrexone,combination,Armodafinil
Risperidone,combination,Foscarnet
Orlistat,combination,5-Fluorouracil
Pamidronic Acid,combination,Dexchlorpheniramine
Ezetimibe Glucuronide,combination,Amiloride
Ivermectin,combination,Naltrexone
Pamidronic Acid,combination,Azatadine
Aliskiren,combination,Memantine
Pamidronic Acid,combination,Norcisapride
Minoxidil Sulfate,combination,Piperazine Hexahydrate
Valproic Acid,combination,Mitotane
Altretamine,combination,Chloroquine
Olmesartan,combination,Tetrabenazine
Trihexyphenidyl,combination,Guanadrel
Argatroban,combination,Dichlorphenamide
Baclofen,combination,Fluvoxamine
Albendazole,combination,Levamisole
Fomepizole,combination,Amantadine
Quinine,combination,Imipramine
Dextromethorphan,combination,Oseltamivir
Propylthiouracil,combination,Testosterone
Lithium Citrate,combination,Dexmedetomidine
Tinidazole,combination,Metformin
Eflornithine,combination,Enalaprilat
Stanozolol,combination,Methylergonovine
Olmesartan,combination,Trihexyphenidyl
Testosterone,combination,Paromomycin
Riluzole,combination,Albendazole
Triflupromazine,combination,Carglumic Acid
Thiabendazole,combination,Acetohexamide
DIDEOXYCYTIDINE 5\'-TRIPHOSPHATE,combination,Dronedarone
Risperidone,combination,Desoxycorticosterone Pivalate
Orlistat,combination,Lubiprostone
Dextromethorphan,combination,Bosentan
Ezetimibe Glucuronide,combination,Carmustine
Dihydroartemisinin,combination,Thalidomide
Ivermectin,combination,Ranolazine
Galantamine,combination,Carboplatin
Isosorbide Dinitrate,combination,Topiramate
Naltrexone,combination,Trioxsalen
Acarbose,combination,Azatadine
Clofibrate,combination,Altretamine
Guanfacine,combination,Maprotiline
Hydralazine,combination,(+\\/-)-SULFINPYRAZONE
Dihydroergotamine,combination,Eptifibatide
Ivermectin,combination,Levamisole
Pargyline,combination,Tranexamic Acid
Dextromethorphan,combination,Hydroxyflutamide
Primidone,combination,Itraconazole
Artemether,combination,Foscarnet
Nabilone,combination,Risperidone
Topiramate,combination,3-AMINO-2-OXAZOLIDINONE
Methyclothiazide,combination,Armodafinil
Azatadine,combination,Paromomycin
Flumazenil,combination,Tacrolimus
Eflornithine,combination,Varenicline
Pazopanib,combination,Praziquantel
Risperidone,combination,Amantadine
Atenolol,combination,Stanozolol
Hydroxyflutamide,combination,D-CYCLOSERINE
Nizatidine,combination,Gabapentin
Olmesartan Medoxomil,combination,Atenolol
Baclofen,combination,Canrenone
Fosfomycin,combination,RIBAVIRIN 5\'-TRIPHOSPHATE
Amiloride,combination,Phenprocoumon
Diethylcarbamazine,combination,Memantine
Tiagabine,combination,Clofibrate
Naltrexone,combination,Guanadrel
Tranylcypromine,combination,Probucol
Olmesartan Medoxomil,combination,Eflornithine
Dexchlorpheniramine,combination,Altretamine
Minoxidil Sulfate,combination,Quinine
Orlistat,combination,Trazodone
Pamidronic Acid,combination,Flumazenil
Guanfacine,combination,Tiagabine
Hydralazine,combination,Lacosamide
Pyridostigmine Bromide,combination,Topiramate
Thiotepa,combination,Hydroxyflutamide
Fenoprofen,combination,Ethambutol
Hydroxychloroquine,combination,Iloprost
Naltrexone,combination,Carbachol
Carbachol,combination,Tranylcypromine
Sumatriptan,combination,Quinine
Aripiprazole,combination,Dexchlorpheniramine
Tolazoline,combination,Enalaprilat
Primidone,combination,Varenicline
Acetohexamide,combination,Pyrazinamide
Zaleplon,combination,Iloprost
Tranexamic Acid,combination,Quinine
Mitotane,combination,Levonorgestrel
Atovaquone,combination,Piperazine Hexahydrate
Tolazoline,combination,Sulbactam
Terazosin,combination,Dopamine
Pyrazinamide,combination,Canrenone
Oseltamivir Acid,combination,Theophylline
Carisoprodol,combination,Zonisamide
Acamprosate,combination,Probucol
Amodiaquine,combination,Zafirlukast
Terazosin,combination,Topiramate
Paromomycin,combination,Diphenidol
Nateglinide,combination,Thalidomide
Desoxycorticosterone Pivalate,combination,Ezetimibe Glucuronide
Ethambutol,combination,Carmustine
Norcisapride,combination,Doxapram
Ulipristal Acetate,combination,Probucol
Clopidogrel,combination,Sulfameter
Isoproterenol,combination,Procarbazine
Tolazoline,combination,Nizatidine
Isosorbide Dinitrate,combination,Triamterene
Mephenytoin,combination,Diethylcarbamazine
Cisapride,combination,Dronedarone
Palonosetron,combination,Propylthiouracil
Pamidronic Acid,combination,Milrinone
Isosorbide Dinitrate,combination,Terazosin
Dexmedetomidine,combination,Sildenafil
Methyldopa,combination,6-HYDROXYBUSPIRONE
Palonosetron,combination,Sulfameter
Acetazolamide,combination,Pinacidil
Terazosin,combination,Metformin
Clopidogrel,combination,Zalcitabine
Pyridostigmine Bromide,combination,Minoxidil
Metaxalone,combination,Atenolol
3-AMINO-2-OXAZOLIDINONE,combination,Mebutamate
Acitretin,combination,Sulbactam
Etomidate,combination,Pyrazinamide
Testolactone,combination,Isosorbide Dinitrate
Novobiocin,combination,Galantamine
Trifluoperazine,combination,Minoxidil
Tamoxifen,combination,Mecamylamine
Hydroxychloroquine,combination,Dronedarone
Fluvoxamine,combination,Tizoxanide
RIBAVIRIN 5\'-TRIPHOSPHATE,combination,Trazodone
5-Fluorouracil,combination,Oxyphenonium Bromide
Quinine,combination,Gefitinib
Novobiocin,combination,Carmustine
Enoxacin,combination,Atovaquone
Guanfacine,combination,Gabapentin
Zafirlukast,combination,Sulfameter
Pentolinium Tartrate,combination,Fluvoxamine
Sertraline,combination,Bumetanide
Pentolinium Tartrate,combination,Clofibric Acid
Anastrozole,combination,Olmesartan Medoxomil
Milrinone,combination,Allopurinol
Ezetimibe,combination,Pyridostigmine Bromide
Dextromethorphan,combination,Ethinyl Estradiol
Pentolinium Tartrate,combination,Cevimeline
Pamidronic Acid,combination,Metyrosine
Propylthiouracil,combination,Atovaquone
Theophylline,combination,Tolvaptan
Meclofenamic Acid,combination,Mebutamate
Acarbose,combination,Lamotrigine
Liothyronine,combination,Fenoprofen
Nitrosoglutathione,combination,Temozolomide
Ivermectin,combination,Oseltamivir Acid
Methyclothiazide,combination,Memantine
Armodafinil,combination,Metyrosine
Cefmenoxime,combination,Efavirenz
Cilastatin,combination,Atovaquone
Maraviroc,combination,Trimethoprim
Eflornithine,combination,Zalcitabine
Milrinone,combination,Asenapine
Gabapentin,combination,Fomepizole
Palonosetron,combination,Amantadine
Rosiglitazone,combination,Chlorphenesin
Azatadine,combination,Foscarnet
Hydroxychloroquine,combination,Zafirlukast
Topiramate,combination,Trilostane
Trimethobenzamide,combination,Leflunomide
Procarbazine,combination,Lacosamide
Pentostatin,combination,Metronidazole
Quinine,combination,Raltegravir
Diethylcarbamazine,combination,Cycloguanil
Nitrosoglutathione,combination,Oseltamivir
Tizoxanide,combination,Nisoldipine
Nitrosoglutathione,combination,Tolvaptan
Dextromethorphan,combination,Zonisamide
Nabilone,combination,Ivermectin
Argatroban,combination,Olmesartan
Pazopanib,combination,Acetohexamide
Galantamine,combination,Argatroban
Clopidogrel,combination,Cycloguanil
Pyrazinoic Acid,combination,Tolazoline
Acetohexamide,combination,Mephenytoin
Naltrexone,combination,Dihydroergotamine
Miglustat,combination,Pyrazinoic Acid
Nitrosoglutathione,combination,Tacrolimus
Spironolactone,combination,Stanozolol
Chloroquine,combination,Sertraline
Mephenytoin,combination,Probucol
Dextromethorphan,combination,Prednisolone
Thiabendazole,combination,Oseltamivir
Meclofenamic Acid,combination,Pinacidil
Zafirlukast,combination,Miglustat
Dutasteride,combination,Pyridostigmine Bromide
Liothyronine,combination,Dexmedetomidine
Olmesartan Medoxomil,combination,Nateglinide
Olmesartan Medoxomil,combination,Acarbose
Furazolidone,combination,6-HYDROXYBUSPIRONE
Pentostatin,combination,Hydroxymetronidazole
Dexchlorpheniramine,combination,Tacrine
Pamidronic Acid,combination,Tolazoline
Sertraline,combination,Zalcitabine
Lubiprostone,combination,Ibutilide
Olmesartan,combination,Fenoprofen
Clofarabine,combination,Dopamine
Liothyronine,combination,Tetracycline
Bretylium Tosylate,combination,(+\\/-)-SULFINPYRAZONE
Zonisamide,combination,Hydroxyflutamide
Risperidone,combination,Carisoprodol
Valproic Acid,combination,Felbamate
Allopurinol,combination,Etomidate
Sulfameter,combination,(+\\/-)-SULFINPYRAZONE
Vecuronium Bromide,combination,Metaxalone
Busulfan,combination,Rosiglitazone
Dihydroergotamine,combination,Vecuronium Bromide
Guanfacine,combination,Altretamine
Ivermectin,combination,Febuxostat
Acarbose,combination,Armodafinil
Paromomycin,combination,Clofibrate
Guanfacine,combination,Lamotrigine
Anastrozole,combination,Levetiracetam
Liothyronine,combination,Miglitol
Tetrabenazine,combination,Testosterone
Pentolinium Tartrate,combination,Enalaprilat
Metyrosine,combination,Clofibric Acid
Pamidronic Acid,combination,Ibutilide
Gabapentin,combination,Citalopram
Thiotepa,combination,Temozolomide
Maraviroc,combination,Carmustine
Liothyronine,combination,Amiloride
D-CYCLOSERINE,combination,Allopurinol
Sulfameter,combination,Etomidate
Acarbose,combination,Triamterene
Naltrexone,combination,Isoniazid
Carglumic Acid,combination,(+\\/-)-SULFINPYRAZONE
Mesalazine,combination,Carbachol
Baclofen,combination,Triflupromazine
Argatroban,combination,Eflornithine
Carmustine,combination,Imipramine
Dexmedetomidine,combination,Acetohydroxamic Acid
Amiloride,combination,Acarbose
Levonorgestrel,combination,Dantrolene
Ezetimibe,combination,Trilostane
Oseltamivir,combination,Sumatriptan
Acamprosate,combination,Isoniazid
Baclofen,combination,Dutasteride
Nitrosoglutathione,combination,Sulbactam
Mebendazole,combination,Foscarnet
Theophylline,combination,Spironolactone
Dipyridamole,combination,Stanozolol
RIBAVIRIN 5\'-TRIPHOSPHATE,combination,Dopamine
Asenapine,combination,Diphenidol
Testosterone,combination,Zaleplon
Mephenytoin,combination,Proguanil
Lansoprazole,combination,Fosfomycin
Acamprosate,combination,Raltegravir
Allopurinol,combination,Acetohydroxamic Acid
Nitrosoglutathione,combination,Amiloride
Mecamylamine,combination,Carbachol
Flumazenil,combination,Febuxostat
Dantrolene,combination,Cisatracurium Besylate
Nitrosoglutathione,combination,Norcisapride
Azatadine,combination,Lamotrigine
Bretylium Tosylate,combination,Isosorbide Dinitrate
Stanozolol,combination,Armodafinil
Cilastatin,combination,Eptifibatide
Risperidone,combination,Praziquantel
Ibutilide,combination,Metyrosine
Cilastatin,combination,Acetohexamide
Eflornithine,combination,Trilostane
Fomepizole,combination,Succinylcholine Chloride
Liothyronine,combination,Mebutamate
Probucol,combination,Levetiracetam
Dronedarone,combination,Nitisinone
Dutasteride,combination,Azithromycin
Flumazenil,combination,Trilostane
Cilastatin,combination,Cefmenoxime
Tetracycline,combination,Cilastatin
Chloroquine,combination,Buspirone
Pramipexole,combination,Tacrolimus
Pentamidine,combination,Cycloguanil
Norcisapride,combination,Isoniazid
Trazodone,combination,Amantadine
4-AMINOSALICYLIC ACID,combination,Acetohexamide
Tinidazole,combination,Ibutilide
Vecuronium Bromide,combination,Flutamide
Riluzole,combination,Diphenidol
Fluvoxamine,combination,Trioxsalen
Dihydroergotamine,combination,Lacosamide
Doxapram,combination,Pyridostigmine Bromide
Trilostane,combination,Imipramine
Dextromethorphan,combination,Entacapone
Nitrosoglutathione,combination,Olmesartan Medoxomil
Tranylcypromine,combination,Oseltamivir
Bosentan,combination,Dihydroartemisinin
Eltrombopag,combination,Theophylline
Metyrosine,combination,Sorafenib
Cycloguanil,combination,Mecamylamine
Busulfan,combination,Iloprost
Mesalazine,combination,Ramelteon
Oseltamivir,combination,Pazopanib
Aliskiren,combination,Olmesartan
Thiotepa,combination,Atenolol
Sumatriptan,combination,Zileuton
Nateglinide,combination,Risperidone
Probenecid,combination,Pyrazinamide
Azatadine,combination,Sitagliptin
Ibutilide,combination,Carmustine
Risperidone,combination,Phensuximide
A77 1726,combination,Mecamylamine
Levamisole,combination,Isoniazid
Flumazenil,combination,Oseltamivir
Thiotepa,combination,Mecamylamine
Pentolinium Tartrate,combination,Succinylcholine Chloride
Eltrombopag,combination,Diphenidol
Carglumic Acid,combination,Imipramine
Pentostatin,combination,Gefitinib
Succinylcholine Chloride,combination,Foscarnet
Efavirenz,combination,Azithromycin
Lithium Citrate,combination,Tetrabenazine
Tranylcypromine,combination,Sildenafil
Liothyronine,combination,Eptifibatide
Hydroxyflutamide,combination,Atovaquone
D-CYCLOSERINE,combination,Metformin
Cycloguanil,combination,Diphenidol
Dipyridamole,combination,Tizoxanide
Trihexyphenidyl,combination,Baclofen
Palonosetron,combination,Trilostane
Nitrosoglutathione,combination,Piperazine Hexahydrate
Ramelteon,combination,Dronedarone
Bumetanide,combination,Abacavir
Piperazine Hexahydrate,combination,Nitisinone
Olmesartan,combination,Sulfameter
DIDEOXYCYTIDINE 5\'-TRIPHOSPHATE,combination,Nizatidine
Palonosetron,combination,Iloprost
Carglumic Acid,combination,Amprenavir
Acamprosate,combination,Lamotrigine
Sulfameter,combination,Nitisinone
Oseltamivir,combination,Dopamine
Pargyline,combination,Doxapram
Naltrexone,combination,Zalcitabine
Lithium Citrate,combination,Succinylcholine Chloride
Imipramine,combination,Tamoxifen
Gefitinib,combination,Chlorphenesin
Bumetanide,combination,Cefmenoxime
Metyrosine,combination,Tacrolimus
Phenprocoumon,combination,Topiramate
Methylergonovine,combination,Tacrolimus
Niclosamide,combination,6-HYDROXYBUSPIRONE
Flutamide,combination,Fosfomycin
Chlorphenesin,combination,Tinidazole
Ethinyl Estradiol,combination,Enalaprilat
Milrinone,combination,Trioxsalen
Asenapine,combination,Tranexamic Acid
Hydroxychloroquine,combination,Trilostane
Methyldopa,combination,Zileuton
Metronidazole,combination,Allopurinol
4-AMINOSALICYLIC ACID,combination,Tacrolimus
Baclofen,combination,Fosfomycin
Atovaquone,combination,Tolvaptan
Acetazolamide,combination,Isosorbide Dinitrate
Tinidazole,combination,Triflupromazine
Nizatidine,combination,Propylthiouracil
Maraviroc,combination,Stanozolol
Pentolinium Tartrate,combination,Azatadine
Clofarabine,combination,Azatadine
Thiabendazole,combination,Raltegravir
Ezetimibe,combination,Lacosamide
Risperidone,combination,Clofibrate
Sulbactam,combination,Diphenidol
Theophylline,combination,Triamterene
Liothyronine,combination,Rosiglitazone
Acamprosate,combination,Trilostane
Dextromethorphan,combination,Itraconazole
Trioxsalen,combination,Acetohexamide
Ivermectin,combination,Cefmenoxime
Altretamine,combination,Methyldopa
Maraviroc,combination,Iloprost
Tranexamic Acid,combination,Trioxsalen
Trioxsalen,combination,Hydroxychloroquine
Argatroban,combination,Pentostatin
Tiagabine,combination,Valproic Acid
Palonosetron,combination,Baclofen
Phenprocoumon,combination,Azithromycin
Nizatidine,combination,Tranexamic Acid
Trazodone,combination,Sulfameter
Pazopanib,combination,Nizatidine
Succinylcholine Chloride,combination,Carboplatin
Fomepizole,combination,Zaleplon
Methyldopa,combination,Galantamine
Isosorbide Dinitrate,combination,Lithium Citrate
Valproic Acid,combination,Canrenone
Norcisapride,combination,Paromomycin
Sorafenib,combination,3-AMINO-2-OXAZOLIDINONE
Doxapram,combination,Fomepizole
Enoxacin,combination,Zaleplon
Asenapine,combination,Lamotrigine
Oseltamivir,combination,Carisoprodol
Amodiaquine,combination,Carboplatin
Ivermectin,combination,Canrenone
Aliskiren,combination,Anastrozole
Novobiocin,combination,Doxapram
Furazolidone,combination,Miglitol
Zaleplon,combination,Eflornithine
Zafirlukast,combination,Zaleplon
Spironolactone,combination,Hydroxymetronidazole
Dichlorphenamide,combination,Methylergonovine
Rosiglitazone,combination,Acetazolamide
Sumatriptan,combination,6-HYDROXYBUSPIRONE
Thalidomide,combination,Paromomycin
Nizatidine,combination,Thalidomide
Carglumic Acid,combination,Enoxacin
Sumatriptan,combination,Niclosamide
Palonosetron,combination,Cisatracurium Besylate
Cisapride,combination,Galantamine
Thiotepa,combination,Canrenone
Praziquantel,combination,Hydroxymetronidazole
Trilostane,combination,Minoxidil Sulfate
Miglustat,combination,Atenolol
Triamterene,combination,Cinacalcet
Saxagliptin,combination,Lubiprostone
Cisatracurium Besylate,combination,Valproic Acid
Sitagliptin,combination,Tolazoline
Testolactone,combination,Argatroban
Succinylcholine Chloride,combination,6-HYDROXYBUSPIRONE
Guanfacine,combination,Azithromycin
Liothyronine,combination,Tacrine
Pramipexole,combination,Memantine
Disulfiram,combination,Tizoxanide
Nitrosoglutathione,combination,Lubiprostone
Gabapentin,combination,Acarbose
Hydroxychloroquine,combination,Oseltamivir
Risperidone,combination,Enalaprilat
Clofibrate,combination,Cisapride
Dutasteride,combination,Miglitol
Argatroban,combination,Anastrozole
Tolvaptan,combination,Efavirenz
Trioxsalen,combination,Flutamide
Enalaprilat,combination,Methylergonovine
Mesalazine,combination,Procarbazine
Paromomycin,combination,Mecamylamine
Metaxalone,combination,Entacapone
Flumazenil,combination,Loperamide
Citalopram,combination,Ranolazine
Saxagliptin,combination,Nateglinide
Lithium Citrate,combination,Iloprost
Orlistat,combination,Pargyline
Isoniazid,combination,Atovaquone
Foscarnet,combination,Triamterene
Zalcitabine,combination,Milrinone
Nitrosoglutathione,combination,Disulfiram
Amodiaquine,combination,Ezetimibe Glucuronide
Paromomycin,combination,Aliskiren
Acetohexamide,combination,Trimethoprim
Bumetanide,combination,Mecamylamine
Pyridostigmine Bromide,combination,Dronedarone
Chloroquine,combination,Pinacidil
Palonosetron,combination,Foscarnet
Dronedarone,combination,Olmesartan
Acarbose,combination,Tetrabenazine
Methyclothiazide,combination,Terazosin
Tetrabenazine,combination,Sulbactam
Galantamine,combination,Foscarnet
Bretylium Tosylate,combination,Cilastatin
Memantine,combination,Thalidomide
Tiagabine,combination,(+\\/-)-SULFINPYRAZONE
Carisoprodol,combination,Maraviroc
Flumazenil,combination,Atenolol
Nizatidine,combination,Tacrolimus
Mercaptopurine,combination,Argatroban
Levetiracetam,combination,Imatinib
Chlorphenesin,combination,Ezetimibe Glucuronide
Terazosin,combination,Allopurinol
Carisoprodol,combination,Phensuximide
Flumazenil,combination,Succinylcholine Chloride
Nateglinide,combination,Tiagabine
Carisoprodol,combination,Trimethoprim
Cycloguanil,combination,Topiramate
Dextromethorphan,combination,Chlorphenesin
Dextromethorphan,combination,Terazosin
Trilostane,combination,Saxagliptin
Zafirlukast,combination,Oseltamivir Acid
Ezetimibe Glucuronide,combination,Olmesartan Medoxomil
Gabapentin,combination,Carbachol
Nizatidine,combination,Metaxalone
Dextromethorphan,combination,Tacrolimus
Chloroquine,combination,Cinacalcet
Azithromycin,combination,Miglustat
Lumefantrine,combination,Cevimeline
Itraconazole,combination,Piperazine Hexahydrate
Atenolol,combination,Tetrabenazine
Sulbactam,combination,Triamterene
3-AMINO-2-OXAZOLIDINONE,combination,Imipramine
Liothyronine,combination,Hydralazine
Ramelteon,combination,Lamotrigine
Lubiprostone,combination,Atovaquone
Olmesartan Medoxomil,combination,Ethambutol
Zafirlukast,combination,D-CYCLOSERINE
Praziquantel,combination,Sulbactam
Memantine,combination,Dutasteride
Nitrosoglutathione,combination,Bretylium Tosylate
Palonosetron,combination,Sulbactam
Lansoprazole,combination,Sulbactam
Mesalazine,combination,Nitisinone
Novobiocin,combination,Hydroxymetronidazole
Bosentan,combination,Methylergonovine
Aliskiren,combination,Fenoprofen
Pyridostigmine Bromide,combination,Bretylium Tosylate
Guanfacine,combination,Terazosin
Cefmenoxime,combination,Trifluoperazine
Piperazine Hexahydrate,combination,Lamotrigine
Mebendazole,combination,Lubiprostone
Stanozolol,combination,Zonisamide
Methylergonovine,combination,Rifabutin
Dexchlorpheniramine,combination,Temozolomide
Metaxalone,combination,Galantamine
Gefitinib,combination,Pyrazinamide
Pyridostigmine Bromide,combination,Novobiocin
Atenolol,combination,Abacavir
Carmustine,combination,Mesalazine
Ibutilide,combination,Cycloguanil
Nabilone,combination,Doxapram
Sunitinib,combination,Tolvaptan
Theophylline,combination,Sertraline
Levetiracetam,combination,Dopamine
Gabapentin,combination,Minoxidil
Acamprosate,combination,Amprenavir
Loperamide,combination,Allopurinol
Tolazoline,combination,Eflornithine
Argatroban,combination,Furazolidone
Dextromethorphan,combination,5-Fluorouracil
Spironolactone,combination,Flumazenil
Acarbose,combination,Levamisole
Isosorbide Dinitrate,combination,Minoxidil Sulfate
6-HYDROXYBUSPIRONE,combination,Fomepizole
Piperazine Hexahydrate,combination,Methyldopa
Olmesartan,combination,Bumetanide
Miglitol,combination,Piperazine Hexahydrate
Dihydroergotamine,combination,Novobiocin
Miglustat,combination,6-HYDROXYBUSPIRONE
DIDEOXYCYTIDINE 5\'-TRIPHOSPHATE,combination,Diethylcarbamazine
Thiotepa,combination,Lubiprostone
Anastrozole,combination,Asenapine
Itraconazole,combination,Febuxostat
Oseltamivir Acid,combination,Novobiocin
Dextromethorphan,combination,Clofibrate
Zalcitabine,combination,Azatadine
Acetohexamide,combination,(+\\/-)-SULFINPYRAZONE
Nizatidine,combination,Ethambutol
Novobiocin,combination,Ethambutol
Raltegravir,combination,Trifluoperazine
Argatroban,combination,Carmustine
Raltegravir,combination,Asenapine
Stanozolol,combination,Varenicline
Chlorphenesin,combination,Isoniazid
Norcisapride,combination,Mesalazine
Orlistat,combination,Zafirlukast
Thiotepa,combination,Zonisamide
Fenoprofen,combination,Chloroquine
Lacosamide,combination,Clopidogrel
Lumefantrine,combination,Hydroxyflutamide
Tetrabenazine,combination,Fluvoxamine
Nitrosoglutathione,combination,Valproic Acid
Tamoxifen,combination,Norcisapride
Mephenytoin,combination,Vecuronium Bromide
Sitagliptin,combination,Citalopram
Pentostatin,combination,Triflupromazine
Amantadine,combination,Mebutamate
Tetrabenazine,combination,Dexchlorpheniramine
Ramelteon,combination,Cilastatin
Isoproterenol,combination,Hydroxymetronidazole
Pyridostigmine Bromide,combination,Clopidogrel
Thalidomide,combination,Oseltamivir Acid
Gabapentin,combination,(+\\/-)-SULFINPYRAZONE
Probucol,combination,Metronidazole
Spironolactone,combination,Sorafenib
Nitrosoglutathione,combination,Sunitinib
Thiotepa,combination,Zalcitabine
Dextromethorphan,combination,Cilastatin
Minoxidil,combination,Chloroquine
Eltrombopag,combination,Fluvoxamine
Hydroxychloroquine,combination,Fomepizole
Argatroban,combination,Proguanil
Trihexyphenidyl,combination,Fenoprofen
Pinacidil,combination,Methyldopa
Gabapentin,combination,Canrenone
Guanfacine,combination,Disulfiram
Pyridostigmine Bromide,combination,Tetracycline
Levetiracetam,combination,Enoxacin
Diethylcarbamazine,combination,Dipyridamole
Maraviroc,combination,A77 1726
Azatadine,combination,Abacavir
Allopurinol,combination,Carmustine
Amiloride,combination,Cilastatin
Eflornithine,combination,Galantamine
Isosorbide Dinitrate,combination,Oseltamivir
Mebendazole,combination,Thalidomide
Trilostane,combination,Probucol
Tinidazole,combination,Mercaptopurine
Amoxapine,combination,Trimethoprim
Itraconazole,combination,D-CYCLOSERINE
Atovaquone,combination,Triamterene
Canrenone,combination,Eflornithine
Paromomycin,combination,Tacrolimus
Primidone,combination,Fenoprofen
Levetiracetam,combination,Cefmenoxime
Dichlorphenamide,combination,Minoxidil
4-AMINOSALICYLIC ACID,combination,Iloprost
Isosorbide Dinitrate,combination,Prednisolone
Armodafinil,combination,Amoxapine
Valproic Acid,combination,Sitagliptin
Gefitinib,combination,Paromomycin
Dronedarone,combination,Terazosin
Cefmenoxime,combination,Sorafenib
Dihydroartemisinin,combination,Diphenidol
Procarbazine,combination,Mercaptopurine
Valproic Acid,combination,Azithromycin
Methyldopa,combination,Miglustat
Nitrosoglutathione,combination,Methyclothiazide
Valproic Acid,combination,Zafirlukast
Trifluoperazine,combination,Cisapride
Ezetimibe,combination,Nisoldipine
Fluvoxamine,combination,Canrenone
Itraconazole,combination,Levetiracetam
Pyridostigmine Bromide,combination,Guanadrel
Nabilone,combination,Lacosamide
Trifluoperazine,combination,Trimethoprim
Enalaprilat,combination,Novobiocin
Saxagliptin,combination,Altretamine
Nabilone,combination,Argatroban
Miglitol,combination,Pyrazinoic Acid
Probucol,combination,Levonorgestrel
Oseltamivir Acid,combination,Sildenafil
